codigo_aeronave;codigo_ocorrencia;matricula;codigo_operador;equipamento;fabricante;modelo;tipo_motor;quantidade_motores;peso_maximo_decolagem;quantidade_assentos;ano_fabricacao;pais_registro;categoria_registro;categoria_aviacao;origem_voo;destino_voo;fase_operacao;tipo_operacao;nivel_dano;quantidade_fatalidades;dia_extracao
9246;45752;PPHPA;160;AVI«O;NEIVA INDUSTRIA AERONAUTICA;56-C-1;PIST«O;1;660;2;1963;BRASIL;PRI;INSTRUÄ«O;SBBP;****;POUSO;INSTRUÄ«O;LEVE;0;30/07/2016
9247;29215;PRLHN;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1975;6;0;BRASIL;TPP;PARTICULAR;SWNS;SWUZ;SUBIDA;PRIVADA;DESTRU÷DA;0;30/07/2016
9248;29216;PTDLK;3992;AVI«O;BEECH AIRCRAFT;A36;PIST«O;1;1633;6;1971;BRASIL;TPP;PARTICULAR;****;****;DESCIDA;PRIVADA;DESTRU÷DA;0;30/07/2016
9249;29218;PTULD;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;1998;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;DESTRU÷DA;0;30/07/2016
9250;29255;PTVLC;3992;AVI«O;EMBRAER;EMB-810D;PIST«O;2;2155;7;1989;BRASIL;TPP;PARTICULAR;SBMT;SBGW;CIRCUITO DE TRµFEGO;PRIVADA;DESTRU÷DA;2;30/07/2016
9251;29275;PTHZC;3992;HELIC‡PTERO;HELIBRAS;AS 350 BA;TURBOEIXO;1;2100;6;1995;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;LEVE;0;30/07/2016
9257;29535;PTYDO;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44;PIST«O;1;1088;4;1995;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
9258;29555;PPFII;204;PLANADOR;INDÈSTRIA PARANAENSE DE ESTRUTURAS;IPE-02B;SEM TRAÄ«O;0;565;2;1988;BRASIL;PRI;INSTRUÄ«O;****;****;INDETERMINADA;INSTRUÄ«O;DESTRU÷DA;2;30/07/2016
9267;29677;PTYUL;576;HELIC‡PTERO;BELL HELICOPTER;430;TURBOEIXO;2;4218;8;1997;BRASIL;TPX;TµXI AêREO;****;****;APROXIMAÄ«O FINAL;TµXI AêREO;NENHUM;0;30/07/2016
9268;29678;PRBRK;1034;AVI«O;BOEING COMPANY;737-3S3;JATO;2;62142;156;1987;BRASIL;TPR;REGULAR;****;****;INDETERMINADA;REGULAR;NENHUM;0;30/07/2016
9270;29735;PTWBZ;1058;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;7;1980;BRASIL;TPX;TµXI AêREO;****;****;INDETERMINADA;TµXI AêREO;LEVE;0;30/07/2016
9270;49617;PTWBZ;1058;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;7;1980;BRASIL;TPX;TµXI AêREO;****;SNLN;POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9271;29736;PTVPK;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PIST«O;1;1633;7;1993;BRASIL;TPP;PARTICULAR;SBCY;SIYY;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9276;29796;PTLQH;3992;AVI«O;CESSNA AIRCRAFT;210N;PIST«O;1;1725;6;1984;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;DESTRU÷DA;1;30/07/2016
9277;53182;PTGZV;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PIST«O;1;1800;1;1984;BRASIL;SAE-AG;AGR÷COLA;****;****;INDETERMINADA;AGR÷COLA;DESTRU÷DA;1;30/07/2016
9278;29855;PPMJQ;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44;PIST«O;1;1088;4;2000;BRASIL;TPP;PARTICULAR;****;****;NAVEGAÄ«O A BAIXA ALTURA;PRIVADA;DESTRU÷DA;0;30/07/2016
9279;29858;PTJOH;3992;AVI«O;BEECH AIRCRAFT;A36;PIST«O;1;1633;6;1974;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;DESTRU÷DA;3;30/07/2016
9280;29859;PRMBK;4834;AVI«O;AIRBUS INDUSTRIE;A320-233;JATO;2;77000;185;1998;BRASIL;TPR;REGULAR;SBPA;SBSP;POUSO;REGULAR;DESTRU÷DA;199;30/07/2016
9282;29861;PPDTT;4387;AVI«O;CESSNA AIRCRAFT;170;PIST«O;1;998;1;1948;BRASIL;SAE-AP;ESPECIALIZADA;SBJR;****;OUTRA FASE;ESPECIALIZADA;SUBSTANCIAL;0;30/07/2016
9285;29916;PTAZJ;863;AVI«O;CESSNA AIRCRAFT;172;PIST«O;1;998;4;1958;BRASIL;PRI;INSTRUÄ«O;****;****;SUBIDA;INSTRUÄ«O;LEVE;0;30/07/2016
9288;29936;PTREX;4960;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;6;1980;BRASIL;TPX;TµXI AêREO;SBRF;SBMO;APROXIMAÄ«O FINAL;TµXI AêREO;DESTRU÷DA;1;30/07/2016
9296;29995;PPGNJ;181;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;2;1993;BRASIL;SAE;ESPECIALIZADA;****;****;POUSO;ESPECIALIZADA;LEVE;0;30/07/2016
9297;30016;PTEFS;3992;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;6;1977;BRASIL;TPX;TµXI AêREO;****;****;INDETERMINADA;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9297;44436;PTEFS;3992;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;6;1977;BRASIL;TPP;PARTICULAR;SBEG;SBSN;DECOLAGEM;PRIVADA;DESTRU÷DA;7;30/07/2016
9298;30035;PRMJH;3992;AVI«O;BEECH AIRCRAFT;E55;PIST«O;2;2404;6;1974;BRASIL;TPP;PARTICULAR;SBTE;SNGG;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9299;30036;PTRGV;13;AVI«O;EMBRAER;EMB-820C CARAJA;TURBOêLICE;2;3629;10;1985;BRASIL;TPX;TµXI AêREO;SBQV;SBSV;POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9300;30037;PTUNQ;465;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2002;BRASIL;SAE-AG;AGR÷COLA;****;****;NAVEGAÄ«O A BAIXA ALTURA;AGR÷COLA;***;0;30/07/2016
9305;30044;PTBRP;3992;AVI«O;BEECH AIRCRAFT;35-B33;PIST«O;1;1361;4;1962;BRASIL;TPP;PARTICULAR;SBVT;SIVU;APROXIMAÄ«O FINAL;PRIVADA;LEVE;0;30/07/2016
9306;30045;PTDRM;2176;AVI«O;BEECH AIRCRAFT;58;PIST«O;2;2449;6;1971;BRASIL;TPX;TµXI AêREO;****;****;ARREMETIDA NO SOLO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9306;50099;PTDRM;5033;AVI«O;BEECH AIRCRAFT;58;PIST«O;2;2449;6;1971;BRASIL;TPX;TµXI AêREO;SBRF;SBMO;POUSO;TµXI AêREO;LEVE;0;30/07/2016
9320;30179;PTKMV;3992;AVI«O;PIPER AIRCRAFT;PA-28-235;PIST«O;1;1315;4;1975;BRASIL;TPP;PARTICULAR;SSMR;SBLO;CRUZEIRO;PRIVADA;LEVE;0;30/07/2016
9320;49124;PTKMV;3992;AVI«O;PIPER AIRCRAFT;PA-28-235;PIST«O;1;1315;4;1975;BRASIL;TPP;PARTICULAR;SSOK;SBBU;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9321;30180;PTETZ;4955;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;7;1978;BRASIL;TPX;TµXI AêREO;SWFN;SWBR;POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9323;30250;PTWID;4244;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;7;1977;BRASIL;TPX;TµXI AêREO;SBRB;****;CORRIDA AP‡S POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9329;30335;PTLYY;3992;AVI«O;BEECH AIRCRAFT;58;PIST«O;2;2449;6;1983;BRASIL;TPP;PARTICULAR;****;****;INDETERMINADA;PRIVADA;***;0;30/07/2016
9330;30375;PRGTD;2327;AVI«O;BOEING COMPANY;737-8EH;JATO;2;79000;188;2006;BRASIL;TPR;REGULAR;SBEG;SBBR;CRUZEIRO;REGULAR;DESTRU÷DA;154;30/07/2016
9333;30417;PTBJA;3992;AVI«O;CESSNA AIRCRAFT;182C;PIST«O;1;1202;4;0;BRASIL;TPP;PARTICULAR;SNKE;****;INDETERMINADA;PRIVADA;DESTRU÷DA;1;30/07/2016
9335;30475;PTNGF;4770;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;PIST«O;1;1202;4;1976;BRASIL;TPX;TµXI AêREO;SBJC;****;SUBIDA;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9336;31979;PTFLY;3660;AVI«O;EMBRAER;EMB-120ER;TURBOêLICE;2;11990;32;1987;BRASIL;TPR;REGULAR;****;****;POUSO;REGULAR;NENHUM;0;30/07/2016
9338;30555;PTOOH;3992;AVI«O;BEECH AIRCRAFT;60;PIST«O;2;3050;6;1969;BRASIL;TPP;PARTICULAR;SBMK;SBGO;CRUZEIRO;PRIVADA;SUBSTANCIAL;2;30/07/2016
9339;30556;PTYAZ;2483;HELIC‡PTERO;SIKORSKY AIRCRAFT;S-76A;TURBOEIXO;2;4763;7;1983;BRASIL;TPX;TµXI AêREO;****;****;TµXI;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9340;34651;PREBQ;1662;HELIC‡PTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;2250;6;2005;BRASIL;AID;ADMINISTRAÄ«O INDIRETA;****;****;CRUZEIRO;PRIVADA;LEVE;0;30/07/2016
9342;30595;PRRFF;3992;HELIC‡PTERO;EUROCOPTER FRANCE;AS 365 N3;TURBOEIXO;2;4300;10;2007;BRASIL;TPP;PARTICULAR;****;****;PARTIDA DO MOTOR;PRIVADA;SUBSTANCIAL;0;30/07/2016
9343;30636;PTYBY;4482;HELIC‡PTERO;ROBINSON HELICOPTER;R22;PIST«O;1;590;2;1992;BRASIL;SAE;ESPECIALIZADA;SBMT;****;APROXIMAÄ«O FINAL;ESPECIALIZADA;SUBSTANCIAL;0;30/07/2016
9344;30640;PPGRN;259;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;2;1993;BRASIL;PRI;INSTRUÄ«O;SBRP;****;POUSO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
9345;30655;PTPMF;3992;AVI«O;AEROMOT;AMT-100;PIST«O;1;800;2;1987;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
9349;30677;PTWIX;3204;AVI«O;MITSUBISHI;MU-2B-20;TURBOêLICE;2;4500;7;1972;BRASIL;TPX;TµXI AêREO;****;****;CRUZEIRO;TµXI AêREO;NENHUM;0;30/07/2016
9351;41670;PRTTE;5009;AVI«O;AEROSPATIALE AND ALENIA;ATR-42-300;TURBOêLICE;2;16900;52;1995;BRASIL;TPR;REGULAR;****;****;CORRIDA AP‡S POUSO;REGULAR;SUBSTANCIAL;0;30/07/2016
9352;45400;PROAF;923;AVI«O;FOKKER;F28MK0100;JATO;2;44450;107;1992;BRASIL;TPR;REGULAR;****;****;SUBIDA;REGULAR;LEVE;0;30/07/2016
9352;50999;PROAF;3867;AVI«O;FOKKER;F28MK0100;JATO;2;44450;107;1992;BRASIL;TPR;REGULAR;****;****;POUSO;REGULAR;SUBSTANCIAL;0;30/07/2016
9352;30680;PROAF;3867;AVI«O;FOKKER;F28MK0100;JATO;2;44450;107;1992;BRASIL;TPR;REGULAR;****;****;CRUZEIRO;REGULAR;NENHUM;0;30/07/2016
9352;33275;PROAF;3867;AVI«O;FOKKER;F28MK0100;JATO;2;44450;107;1992;BRASIL;TPR;REGULAR;SBBR;SBGR;POUSO;REGULAR;LEVE;0;30/07/2016
9353;30681;PTIFE;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1972;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9357;53116;PTKBV;3992;AVI«O;CESSNA AIRCRAFT;182P;PIST«O;1;1338;4;1974;BRASIL;TPP;PARTICULAR;SDTK;SBRP;CRUZEIRO;PRIVADA;DESTRU÷DA;4;30/07/2016
9360;30879;PRAAH;4675;AVI«O;AIR TRACTOR;AT-401B;PIST«O;1;0;1;2003;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;LEVE;0;30/07/2016
9364;30896;PTRDF;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-720C;PIST«O;1;1542;7;1980;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;***;0;30/07/2016
9365;38176;PTDGK;4770;AVI«O;CESSNA AIRCRAFT;U206C;PIST«O;1;1633;6;1968;BRASIL;TPX;TµXI AêREO;****;SBJC;CRUZEIRO;TµXI AêREO;DESTRU÷DA;0;30/07/2016
9368;30979;PTHMM;3992;HELIC‡PTERO;HELIBRAS;HB-350B;TURBOEIXO;1;1950;5;1983;BRASIL;TPP;PARTICULAR;SBFZ;****;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9370;44966;PTGPB;117;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201;PIST«O;1;1800;1;1976;BRASIL;SAE;ESPECIALIZADA;****;****;OUTRA FASE;ESPECIALIZADA;LEVE;0;30/07/2016
9370;31038;PTGPB;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201;PIST«O;1;1800;1;1976;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9371;31076;PRFNC;85;AVI«O;CESSNA AIRCRAFT;A188B;PIST«O;1;1915;1;1975;BRASIL;SAE-AG;AGR÷COLA;****;****;SUBIDA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
9372;31077;PTYFR;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44;PIST«O;1;1088;4;1997;BRASIL;TPP;PARTICULAR;SBPJ;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9373;31078;PTOVC;4291;AVI«O;LEARJET;35A;JATO;2;8301;10;1981;BRASIL;TPX;TµXI AêREO;SBMT;SBRJ;SUBIDA;TµXI AêREO;DESTRU÷DA;8;30/07/2016
9374;49612;PTUAW;170;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PIST«O;1;1800;1;1985;BRASIL;SAE;ESPECIALIZADA;SSKZ;SSKZ;CORRIDA AP‡S POUSO;AGR÷COLA;LEVE;0;30/07/2016
9374;31079;PTUAW;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PIST«O;1;1800;1;1985;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;DESTRU÷DA;0;30/07/2016
9375;31080;PTRCV;3989;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;6;1980;BRASIL;TPX;TµXI AêREO;SBEG;SWFN;ARREMETIDA NO AR;TµXI AêREO;DESTRU÷DA;0;30/07/2016
9376;31081;PTUPY;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2004;BRASIL;TPP;PARTICULAR;****;****;SUBIDA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
9384;50808;PTYMF;2533;HELIC‡PTERO;ROBINSON HELICOPTER;R44;PIST«O;1;1088;4;1997;BRASIL;PRI;INSTRUÄ«O;****;****;MANOBRA;INSTRUÄ«O;DESTRU÷DA;2;30/07/2016
9384;31128;PTYMF;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44;PIST«O;1;1088;4;1997;BRASIL;TPP;PARTICULAR;SIAV;SDTK;DECOLAGEM;PRIVADA;SUBSTANCIAL;3;30/07/2016
9389;31197;PTYOU;2330;HELIC‡PTERO;ROBINSON HELICOPTER;R22;PIST«O;1;621;2;1996;BRASIL;PRI;INSTRUÄ«O;SBGR;****;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
9390;31255;PTBEX;3992;AVI«O;CESSNA AIRCRAFT;182B;PIST«O;1;1202;4;1961;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;DESTRU÷DA;0;30/07/2016
9391;31275;PTDNR;112;AVI«O;PIPER AIRCRAFT;PA-25-235;PIST«O;1;1315;1;1962;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
9393;31277;PPMTR;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44;PIST«O;1;1088;4;2001;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
9394;31278;PRMBB;4834;AVI«O;AIRBUS INDUSTRIE;A320-232;JATO;2;77000;166;2006;BRASIL;TPR;REGULAR;****;****;SUBIDA;REGULAR;***;0;30/07/2016
9396;31315;PTIKJ;3992;AVI«O;PIPER AIRCRAFT;PA-28-180;PIST«O;1;1090;4;1973;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;DESTRU÷DA;3;30/07/2016
9397;31316;PROGM;3992;AVI«O;CIRRUS DESIGN;SR22;PIST«O;1;1542;4;2007;BRASIL;TPP;PARTICULAR;SBGO;SWGI;POUSO;PRIVADA;DESTRU÷DA;1;30/07/2016
9398;31335;PTWEH;3992;AVI«O;CESSNA AIRCRAFT;401;PIST«O;2;2858;7;1968;BRASIL;TPP;PARTICULAR;SBMT;SDTK;RETA FINAL;PRIVADA;DESTRU÷DA;0;30/07/2016
9400;31375;PTHSY;3992;HELIC‡PTERO;BELL HELICOPTER;206B;TURBOEIXO;1;1451;5;1974;BRASIL;TPX;TµXI AêREO;****;****;INDETERMINADA;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9401;31377;PRACR;4485;AVI«O;PIPER AIRCRAFT;PA-34-220T;PIST«O;2;2155;6;2001;BRASIL;TPX;TµXI AêREO;SBFZ;SJJD;POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
9402;31379;PRFBA;390;AVI«O;PIPER AIRCRAFT;PA-25-235;PIST«O;1;1315;1;1976;BRASIL;SAE-AG;AGR÷COLA;SNVI;SNVI;ESPECIALIZADA;AGR÷COLA;DESTRU÷DA;0;30/07/2016
9403;31395;PTYGB;3992;HELIC‡PTERO;BELL HELICOPTER;407;TURBOEIXO;1;2268;7;1997;BRASIL;TPP;PARTICULAR;SBJR;SDHL;POUSO;PRIVADA;NENHUM;0;30/07/2016
9405;31415;PTHTJ;3992;HELIC‡PTERO;BELL HELICOPTER;206B;TURBOEIXO;1;1452;5;1992;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;DESTRU÷DA;0;30/07/2016
9406;31416;PTVIT;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PIST«O;2;2155;7;1989;BRASIL;TPP;PARTICULAR;SIUO;SWVC;CRUZEIRO;PRIVADA;DESTRU÷DA;0;30/07/2016
9407;31435;PTARR;3992;AVI«O;PIPER AIRCRAFT;PA-18-135;PIST«O;1;680;2;1954;BRASIL;TPP;PARTICULAR;****;****;APROXIMAÄ«O FINAL;PRIVADA;***;0;30/07/2016
9407;37378;PTARR;3992;AVI«O;PIPER AIRCRAFT;PA-18-135;PIST«O;1;680;2;1954;BRASIL;TPP;PARTICULAR;SWJW;SWJW;CRUZEIRO;PRIVADA;DESTRU÷DA;1;30/07/2016
9414;31595;PTYZI;1229;HELIC‡PTERO;ROBINSON HELICOPTER;R44;PIST«O;1;1088;4;1998;BRASIL;TPX;TµXI AêREO;SNTZ;****;DECOLAGEM;TµXI AêREO;DESTRU÷DA;0;30/07/2016
9416;31635;PTMVL;4834;AVI«O;AIRBUS INDUSTRIE;A330-203;JATO;2;233000;242;2005;BRASIL;TPR;REGULAR;****;****;DESCIDA;REGULAR;***;0;30/07/2016
9416;49474;PTMVL;4834;AVI«O;AIRBUS INDUSTRIE;A330-203;JATO;2;233000;242;2005;BRASIL;TPR;REGULAR;LEMD;SBGR;CRUZEIRO;REGULAR;NENHUM;0;30/07/2016
9418;31675;PTGVQ;123;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PIST«O;1;1800;1;1979;BRASIL;SAE-AG;AGR÷COLA;****;****;NAVEGAÄ«O A BAIXA ALTURA;AGR÷COLA;DESTRU÷DA;1;30/07/2016
9419;43668;PRFFG;3831;AVI«O;CESSNA AIRCRAFT;A188B;PIST«O;1;1905;1;1979;BRASIL;SAE;ESPECIALIZADA;SIXE;SIXE;POUSO;ESPECIALIZADA;LEVE;0;30/07/2016
9419;31676;PRFFG;2311;AVI«O;CESSNA AIRCRAFT;A188B;PIST«O;1;1905;1;1979;BRASIL;SAE-AG;AGR÷COLA;****;****;CHEQUE DE MOTOR OU ROTOR;AGR÷COLA;NENHUM;1;30/07/2016
9421;44888;PRNHC;3822;AVI«O;LET AIRCRAFT INDUSTRIES;L410UVP-E20;TURBOêLICE;2;6600;21;2007;BRASIL;TPR;REGULAR;****;****;SUBIDA;REGULAR;NENHUM;0;30/07/2016
9421;31715;PRNHC;3822;AVI«O;LET AIRCRAFT INDUSTRIES;L410UVP-E20;TURBOêLICE;2;6600;21;2007;BRASIL;TPR;REGULAR;****;****;DESCIDA;REGULAR;LEVE;0;30/07/2016
9449;31855;PPMUM;1008;HELIC‡PTERO;EUROCOPTER FRANCE;AS 332 L2;TURBOEIXO;2;9300;27;2002;BRASIL;TPX;TµXI AêREO;****;SBME;SUBIDA;TµXI AêREO;DESTRU÷DA;5;30/07/2016
9450;31856;PPMJV;3992;HELIC‡PTERO;EUROCOPTER FRANCE;EC 120 B;TURBOEIXO;1;1715;5;2000;BRASIL;TPP;PARTICULAR;SIRX;SDKI;CRUZEIRO;PRIVADA;DESTRU÷DA;2;30/07/2016
9451;31857;PTJAY;3992;AVI«O;CESSNA AIRCRAFT;337G;PIST«O;2;2100;6;1973;BRASIL;TPP;PARTICULAR;SBMT;SBJD;CIRCUITO DE TRµFEGO;PRIVADA;SUBSTANCIAL;0;30/07/2016
9454;34955;PTUKA;4927;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;1995;BRASIL;SAE-AG;AGR÷COLA;****;****;NAVEGAÄ«O A BAIXA ALTURA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
9454;31860;PTUKA;4927;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;1995;BRASIL;SAE-AG;AGR÷COLA;****;****;INDETERMINADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
9454;47674;PTUKA;4927;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;1995;BRASIL;SAE;ESPECIALIZADA;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
9455;31861;PTURR;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2004;BRASIL;TPP;PARTICULAR;****;****;NAVEGAÄ«O A BAIXA ALTURA;PRIVADA;DESTRU÷DA;1;30/07/2016
9457;31864;PRIAO;3992;AVI«O;CIRRUS DESIGN;SR22;PIST«O;1;1542;4;2007;BRASIL;TPP;PARTICULAR;SIFU;SSKT;SUBIDA;PRIVADA;DESTRU÷DA;4;30/07/2016
9458;31865;PTWNU;4516;AVI«O;CESSNA AIRCRAFT;A188B;PIST«O;1;1905;1;1975;BRASIL;SAE-AG;AGR÷COLA;SSKS;SSKS;DECOLAGEM;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
9461;31868;PTYOG;1773;HELIC‡PTERO;SCHWEIZER;269C-1;PIST«O;1;793;2;1997;BRASIL;PRI;INSTRUÄ«O;****;****;OUTRA FASE;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
9463;31871;PTVHK;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-711ST;PIST«O;1;1315;4;1989;BRASIL;TPP;PARTICULAR;SBBH;SBJF;SUBIDA;PRIVADA;DESTRU÷DA;4;30/07/2016
9475;31995;PTUPC;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2003;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;AGR÷COLA;LEVE;0;30/07/2016
