codigo_ocorrencia,mes,ano,dia_semana,hora,codigo_tempo
47983, 5, 2013, 5, 19,2013/05/02 19:00:00.000
47992, 5, 2013, 6, 13,2013/05/03 13:00:00.000
47998, 5, 2013, 3, 20,2013/05/07 20:00:00.000
48012, 5, 2013, 4, 15,2013/05/08 15:00:00.000
48013, 5, 2013, 5, 16,2013/05/09 16:00:00.000
48014, 5, 2013, 7, 11,2013/05/11 11:00:00.000
48053, 5, 2013, 5, 13,2013/05/09 13:00:00.000
48055, 5, 2013, 4, 17,2013/05/08 17:00:00.000
48058, 4, 2013, 3, 21,2013/04/30 21:00:00.000
48137, 11, 2006, 1, 18,2006/11/26 18:00:00.000
48429, 5, 2013, 4, 19,2013/05/22 19:00:00.000
48438, 5, 2013, 7, 19,2013/05/18 19:00:00.000
48630, 5, 2013, 5, 16,2013/05/30 16:00:00.000
48652, 5, 2013, 5, 15,2013/05/30 15:00:00.000
48653, 5, 2013, 4, 9,2013/05/22 09:00:00.000
48654, 5, 2013, 6, 6,2013/05/31 06:00:00.000
48656, 5, 2013, 6, 14,2013/05/03 14:00:00.000
48657, 5, 2013, 4, 15,2013/05/01 15:00:00.000
48658, 5, 2013, 4, 19,2013/05/29 19:00:00.000
48660, 5, 2013, 6, 10,2013/05/24 10:00:00.000
48661, 5, 2013, 7, 13,2013/05/25 13:00:00.000
48662, 5, 2013, 5, 19,2013/05/23 19:00:00.000
48727, 6, 2013, 6, 11,2013/06/14 11:00:00.000
48729, 6, 2013, 6, 10,2013/06/07 10:00:00.000
48731, 5, 2013, 1, 18,2013/05/05 18:00:00.000
48762, 6, 2013, 7, 17,2013/06/01 17:00:00.000
48772, 6, 2013, 4, 16,2013/06/05 16:00:00.000
48791, 6, 2013, 7, 13,2013/06/08 13:00:00.000
48793, 5, 2013, 7, 19,2013/05/18 19:00:00.000
48795, 6, 2013, 1, 19,2013/06/09 19:00:00.000
48796, 6, 2013, 6, 14,2013/06/07 14:00:00.000
48797, 6, 2013, 6, 10,2013/06/07 10:00:00.000
48799, 6, 2013, 3, 21,2013/06/18 21:00:00.000
48800, 6, 2013, 5, 10,2013/06/06 10:00:00.000
48801, 6, 2013, 7, 16,2013/06/15 16:00:00.000
48803, 6, 2013, 6, 17,2013/06/21 17:00:00.000
48804, 5, 2013, 4, 15,2013/05/08 15:00:00.000
48876, 6, 2013, 2, 13,2013/06/24 13:00:00.000
48878, 6, 2013, 3, 12,2013/06/25 12:00:00.000
48879, 6, 2013, 4, 12,2013/06/26 12:00:00.000
48881, 6, 2013, 4, 9,2013/06/26 09:00:00.000
48883, 6, 2013, 2, 16,2013/06/24 16:00:00.000
48912, 6, 2013, 7, 11,2013/06/15 11:00:00.000
49053, 7, 2013, 5, 14,2013/07/04 14:00:00.000
49113, 6, 2013, 7, 12,2013/06/15 12:00:00.000
49115, 2, 2013, 5, 10,2013/02/21 10:00:00.000
49116, 7, 2013, 3, 9,2013/07/16 09:00:00.000
49117, 7, 2013, 7, 15,2013/07/06 15:00:00.000
49118, 7, 2013, 5, 19,2013/07/25 19:00:00.000
49119, 7, 2013, 6, 20,2013/07/19 20:00:00.000
49120, 7, 2013, 6, 14,2013/07/19 14:00:00.000
49121, 7, 2013, 7, 16,2013/07/06 16:00:00.000
49122, 7, 2013, 3, 14,2013/07/09 14:00:00.000
49123, 7, 2013, 6, 15,2013/07/05 15:00:00.000
49124, 7, 2013, 5, 12,2013/07/04 12:00:00.000
49125, 7, 2013, 1, 15,2013/07/07 15:00:00.000
49152, 7, 2013, 7, 13,2013/07/27 13:00:00.000
49154, 7, 2013, 5, 20,2013/07/25 20:00:00.000
49155, 7, 2013, 6, 20,2013/07/05 20:00:00.000
49156, 7, 2013, 6, 18,2013/07/26 18:00:00.000
49157, 6, 2013, 6, 15,2013/06/28 15:00:00.000
49158, 7, 2013, 6, 22,2013/07/26 22:00:00.000
49194, 7, 2013, 4, 20,2013/07/31 20:00:00.000
49233, 8, 2013, 7, 15,2013/08/03 15:00:00.000
49237, 8, 2013, 1, 22,2013/08/04 22:00:00.000
49451, 8, 2013, 5, 11,2013/08/15 11:00:00.000
49454, 8, 2013, 4, 13,2013/08/21 13:00:00.000
49472, 8, 2013, 4, 14,2013/08/21 14:00:00.000
49473, 8, 2013, 2, 19,2013/08/19 19:00:00.000
49474, 9, 2013, 1, 0,2013/09/01 00:00:00.000
49475, 8, 2013, 4, 16,2013/08/07 16:00:00.000
49476, 8, 2013, 3, 21,2013/08/06 21:00:00.000
49478, 8, 2013, 7, 12,2013/08/17 12:00:00.000
49479, 8, 2013, 5, 20,2013/08/08 20:00:00.000
49493, 8, 2013, 1, 19,2013/08/18 19:00:00.000
49494, 8, 2013, 2, 18,2013/08/26 18:00:00.000
49511, 8, 2013, 4, 12,2013/08/07 12:00:00.000
49513, 8, 2013, 3, 9,2013/08/06 09:00:00.000
49591, 8, 2013, 5, 14,2013/08/22 14:00:00.000
49592, 8, 2013, 5, 20,2013/08/29 20:00:00.000
49593, 8, 2013, 6, 15,2013/08/30 15:00:00.000
49594, 9, 2013, 1, 9,2013/09/01 09:00:00.000
49611, 9, 2013, 3, 17,2013/09/03 17:00:00.000
49612, 9, 2013, 5, 20,2013/09/05 20:00:00.000
49614, 9, 2013, 5, 14,2013/09/05 14:00:00.000
49615, 9, 2013, 1, 18,2013/09/15 18:00:00.000
49616, 9, 2013, 6, 13,2013/09/20 13:00:00.000
49617, 8, 2013, 7, 13,2013/08/31 13:00:00.000
49618, 8, 2013, 7, 12,2013/08/31 12:00:00.000
49619, 8, 2013, 7, 15,2013/08/31 15:00:00.000
49620, 9, 2013, 1, 18,2013/09/08 18:00:00.000
49651, 9, 2013, 4, 17,2013/09/11 17:00:00.000
49671, 9, 2013, 7, 13,2013/09/21 13:00:00.000
49672, 4, 2013, 2, 14,2013/04/15 14:00:00.000
49673, 9, 2013, 6, 13,2013/09/13 13:00:00.000
49691, 9, 2013, 5, 14,2013/09/26 14:00:00.000
49751, 9, 2013, 4, 11,2013/09/18 11:00:00.000
49792, 10, 2013, 6, 15,2013/10/04 15:00:00.000
49795, 9, 2013, 1, 11,2013/09/29 11:00:00.000
49796, 9, 2013, 1, 17,2013/09/29 17:00:00.000
49797, 10, 2013, 1, 13,2013/10/06 13:00:00.000
49798, 10, 2013, 4, 20,2013/10/02 20:00:00.000
49814, 9, 2013, 2, 17,2013/09/16 17:00:00.000
49876, 10, 2013, 5, 17,2013/10/03 17:00:00.000
49878, 10, 2013, 6, 18,2013/10/11 18:00:00.000
49880, 10, 2013, 7, 18,2013/10/12 18:00:00.000
49882, 10, 2013, 2, 15,2013/10/14 15:00:00.000
49892, 10, 2013, 2, 20,2013/10/14 20:00:00.000
49911, 10, 2013, 7, 21,2013/10/05 21:00:00.000
49931, 10, 2013, 4, 16,2013/10/09 16:00:00.000
49932, 10, 2013, 5, 18,2013/10/10 18:00:00.000
49933, 10, 2013, 7, 18,2013/10/12 18:00:00.000
49934, 10, 2013, 7, 12,2013/10/12 12:00:00.000
49935, 10, 2013, 7, 18,2013/10/05 18:00:00.000
50053, 10, 2013, 1, 18,2013/10/20 19:00:00.000
50091, 10, 2013, 7, 11,2013/10/19 11:00:00.000
50093, 10, 2013, 6, 22,2013/10/11 22:00:00.000
50095, 10, 2013, 3, 17,2013/10/15 17:00:00.000
50097, 10, 2013, 1, 19,2013/10/27 19:00:00.000
50099, 11, 2013, 2, 14,2013/11/04 14:00:00.000
50131, 11, 2013, 6, 21,2013/11/08 21:00:00.000
50132, 11, 2013, 1, 17,2013/11/10 17:00:00.000
50233, 12, 2013, 1, 14,2013/12/15 14:00:00.000
50234, 12, 2013, 6, 15,2013/12/20 15:00:00.000
50236, 12, 2013, 1, 19,2013/12/29 19:00:00.000
50238, 12, 2013, 2, 21,2013/12/16 21:00:00.000
50239, 12, 2013, 3, 13,2013/12/10 13:00:00.000
50240, 12, 2013, 4, 12,2013/12/18 12:00:00.000
50245, 12, 2013, 6, 12,2013/12/13 12:00:00.000
50246, 12, 2013, 4, 12,2013/12/18 12:00:00.000
50248, 12, 2013, 1, 20,2013/12/15 20:00:00.000
50251, 12, 2013, 4, 9,2013/12/18 09:00:00.000
50252, 12, 2013, 5, 20,2013/12/26 20:00:00.000
50253, 12, 2013, 3, 14,2013/12/31 14:00:00.000
50291, 10, 2013, 2, 19,2013/10/21 19:00:00.000
50292, 10, 2013, 3, 19,2013/10/22 19:00:00.000
50313, 11, 2013, 2, 12,2013/11/25 12:00:00.000
50314, 10, 2013, 3, 20,2013/10/22 20:00:00.000
50315, 12, 2013, 4, 20,2013/12/18 20:00:00.000
50317, 10, 2013, 1, 13,2013/10/27 13:00:00.000
50318, 12, 2013, 5, 18,2013/12/19 18:00:00.000
50320, 10, 2013, 1, 19,2013/10/27 19:00:00.000
50321, 10, 2013, 3, 12,2013/10/29 12:00:00.000
50322, 10, 2013, 4, 16,2013/10/30 16:00:00.000
50324, 11, 2013, 2, 13,2013/11/04 13:00:00.000
50331, 11, 2013, 4, 10,2013/11/06 10:00:00.000
50332, 11, 2013, 6, 18,2013/11/08 18:00:00.000
50333, 11, 2013, 2, 12,2013/11/11 12:00:00.000
50334, 11, 2013, 5, 19,2013/11/14 19:00:00.000
50335, 11, 2013, 4, 22,2013/11/20 22:00:00.000
50337, 11, 2013, 4, 11,2013/11/20 11:00:00.000
50339, 11, 2013, 6, 19,2013/11/29 19:00:00.000
50341, 12, 2013, 3, 17,2013/12/03 17:00:00.000
50342, 12, 2013, 4, 14,2013/12/04 14:00:00.000
50343, 12, 2013, 5, 11,2013/12/05 11:00:00.000
50344, 12, 2013, 7, 10,2013/12/07 10:00:00.000
50346, 12, 2013, 3, 12,2013/12/10 12:00:00.000
50347, 12, 2013, 2, 11,2013/12/30 11:00:00.000
50348, 9, 2013, 1, 21,2013/09/15 21:00:00.000
50349, 11, 2013, 2, 21,2013/11/04 21:00:00.000
50352, 11, 2013, 7, 21,2013/11/16 21:00:00.000
50353, 12, 2013, 7, 20,2013/12/07 20:00:00.000
50354, 12, 2013, 3, 20,2013/12/10 20:00:00.000
50412, 12, 2013, 6, 3,2013/12/13 03:00:00.000
50453, 12, 2013, 2, 19,2013/12/16 19:00:00.000
50511, 11, 2013, 1, 12,2013/11/10 12:00:00.000
50513, 12, 2013, 3, 14,2013/12/03 14:00:00.000
50515, 12, 2013, 6, 20,2013/12/06 20:00:00.000
50516, 12, 2013, 7, 22,2013/12/14 22:00:00.000
50692, 9, 2013, 5, 17,2013/09/12 17:00:00.000
50693, 10, 2012, 5, 18,2012/10/04 18:00:00.000
50712, 10, 2012, 1, 20,2012/10/14 20:00:00.000
50713, 1, 2012, 7, 18,2012/01/07 18:00:00.000
50714, 1, 2012, 3, 18,2012/01/17 18:00:00.000
50753, 3, 2014, 1, 16,2014/03/16 16:00:00.000
50771, 1, 2014, 6, 11,2014/01/03 11:00:00.000
50791, 1, 2014, 1, 13,2014/01/12 13:00:00.000
50792, 1, 2014, 3, 20,2014/01/21 20:00:00.000
50794, 1, 2014, 2, 8,2014/01/27 08:00:00.000
50797, 1, 2014, 4, 13,2014/01/29 13:00:00.000
50799, 1, 2014, 6, 10,2014/01/31 10:00:00.000
50800, 2, 2014, 7, 12,2014/02/01 12:00:00.000
50801, 2, 2014, 7, 15,2014/02/01 15:00:00.000
50801, 2, 2014, 7, 15,2014/02/01 15:00:00.000
50802, 2, 2014, 4, 10,2014/02/05 10:00:00.000
50803, 2, 2014, 6, 13,2014/02/07 13:00:00.000
50804, 2, 2014, 1, 13,2014/02/09 13:00:00.000
50805, 2, 2014, 1, 12,2014/02/09 12:00:00.000
50806, 2, 2014, 4, 9,2014/02/12 09:00:00.000
50807, 2, 2014, 7, 11,2014/02/15 11:00:00.000
50808, 2, 2014, 7, 22,2014/02/15 22:00:00.000
50809, 2, 2014, 3, 13,2014/02/18 13:00:00.000
50810, 2, 2014, 4, 17,2014/02/19 17:00:00.000
50812, 2, 2014, 3, 20,2014/02/25 20:00:00.000
50831, 9, 2012, 1, 20,2012/09/09 20:00:00.000
50838, 12, 2013, 3, 13,2013/12/03 13:00:00.000
50916, 3, 2014, 5, 13,2014/03/06 13:00:00.000
50918, 4, 2014, 4, 14,2014/04/09 14:00:00.000
50919, 4, 2014, 1, 10,2014/04/06 10:00:00.000
50952, 2, 2014, 4, 19,2014/02/19 19:00:00.000
50972, 3, 2014, 3, 15,2014/03/18 15:00:00.000
50973, 4, 2014, 2, 14,2014/04/07 14:00:00.000
50974, 4, 2014, 6, 12,2014/04/04 12:00:00.000
50975, 2, 2014, 5, 20,2014/02/27 20:00:00.000
50976, 3, 2014, 1, 16,2014/03/02 16:00:00.000
50977, 3, 2014, 2, 11,2014/03/03 11:00:00.000
50978, 3, 2014, 1, 13,2014/03/09 13:00:00.000
50979, 3, 2014, 3, 20,2014/03/11 20:00:00.000
50980, 3, 2014, 3, 18,2014/03/11 18:00:00.000
50981, 3, 2014, 6, 20,2014/03/14 20:00:00.000
50983, 2, 2014, 4, 11,2014/02/26 11:00:00.000
50984, 1, 2014, 3, 22,2014/01/14 22:00:00.000
50985, 4, 2014, 4, 10,2014/04/09 10:00:00.000
50991, 2, 2014, 2, 9,2014/02/24 09:00:00.000
50992, 3, 2014, 1, 13,2014/03/23 13:00:00.000
50993, 3, 2014, 1, 17,2014/03/23 17:00:00.000
50994, 3, 2014, 2, 13,2014/03/24 13:00:00.000
50995, 3, 2014, 4, 21,2014/03/26 21:00:00.000
50996, 3, 2014, 4, 21,2014/03/26 21:00:00.000
50998, 3, 2014, 6, 19,2014/03/28 19:00:00.000
50999, 3, 2014, 6, 20,2014/03/28 20:00:00.000
51000, 3, 2014, 7, 20,2014/03/29 20:00:00.000
51001, 4, 2014, 1, 11,2014/04/06 11:00:00.000
51002, 4, 2014, 3, 18,2014/04/15 18:00:00.000
51003, 4, 2014, 4, 20,2014/04/16 20:00:00.000
51004, 4, 2014, 3, 19,2014/04/22 19:00:00.000
51005, 4, 2014, 3, 13,2014/04/22 13:00:00.000
51006, 4, 2014, 4, 12,2014/04/23 12:00:00.000
51007, 4, 2014, 5, 18,2014/04/24 18:00:00.000
51008, 4, 2014, 5, 17,2014/04/24 17:00:00.000
51009, 4, 2014, 4, 22,2014/04/30 22:00:00.000
51010, 5, 2014, 6, 19,2014/05/02 19:00:00.000
51011, 5, 2014, 7, 15,2014/05/03 15:00:00.000
51012, 2, 2014, 4, 14,2014/02/19 14:00:00.000
51013, 4, 2014, 7, 19,2014/04/12 19:00:00.000
51015, 1, 2014, 4, 17,2014/01/29 17:00:00.000
51016, 2, 2014, 6, 20,2014/02/21 20:00:00.000
51018, 4, 2014, 4, 17,2014/04/16 17:00:00.000
51019, 2, 2014, 1, 9,2014/02/16 09:00:00.000
51020, 2, 2014, 6, 19,2014/02/28 19:00:00.000
51021, 3, 2014, 2, 13,2014/03/03 13:00:00.000
51022, 3, 2014, 1, 17,2014/03/09 17:00:00.000
51023, 3, 2014, 2, 17,2014/03/10 17:00:00.000
51024, 3, 2014, 1, 17,2014/03/16 17:00:00.000
51025, 3, 2014, 2, 15,2014/03/17 15:00:00.000
51026, 3, 2014, 2, 19,2014/03/17 19:00:00.000
51027, 4, 2014, 4, 16,2014/04/09 16:00:00.000
51031, 4, 2014, 4, 17,2014/04/09 17:00:00.000
51032, 4, 2014, 1, 13,2014/04/20 13:00:00.000
51033, 4, 2014, 4, 11,2014/04/30 11:00:00.000
51052, 2, 2014, 3, 20,2014/02/04 20:00:00.000
51053, 2, 2014, 5, 13,2014/02/06 13:00:00.000
51054, 2, 2014, 1, 20,2014/02/09 20:00:00.000
51055, 2, 2014, 5, 10,2014/02/13 10:00:00.000
51071, 2, 2014, 5, 17,2014/02/13 17:00:00.000
51391, 4, 2014, 5, 15,2014/04/17 15:00:00.000
51393, 4, 2014, 1, 20,2014/04/27 20:00:00.000
51394, 5, 2014, 7, 20,2014/05/10 20:00:00.000
51412, 5, 2014, 7, 20,2014/05/10 20:00:00.000
51413, 5, 2014, 4, 18,2014/05/21 18:00:00.000
51414, 5, 2014, 6, 2,2014/05/30 02:00:00.000
51416, 6, 2014, 7, 4,2014/06/07 04:00:00.000
51417, 5, 2014, 5, 11,2014/05/08 11:00:00.000
51418, 1, 2014, 3, 14,2014/01/21 14:00:00.000
51419, 1, 2014, 6, 15,2014/01/24 15:00:00.000
51420, 1, 2014, 5, 20,2014/01/30 20:00:00.000
51432, 2, 2014, 5, 17,2014/02/13 17:00:00.000
51433, 2, 2014, 4, 15,2014/02/26 15:00:00.000
51433, 2, 2014, 4, 15,2014/02/26 15:00:00.000
51434, 3, 2014, 3, 19,2014/03/04 19:00:00.000
51435, 3, 2014, 1, 19,2014/03/09 19:00:00.000
51436, 5, 2014, 2, 18,2014/05/19 18:00:00.000
51436, 5, 2014, 2, 18,2014/05/19 18:00:00.000
51437, 5, 2014, 7, 14,2014/05/03 14:00:00.000
51438, 5, 2014, 4, 13,2014/05/28 13:00:00.000
51439, 1, 2014, 4, 15,2014/01/08 15:00:00.000
51440, 1, 2014, 5, 16,2014/01/09 16:00:00.000
51441, 4, 2014, 5, 20,2014/04/17 20:00:00.000
51442, 4, 2014, 7, 19,2014/04/26 19:00:00.000
51443, 5, 2014, 5, 14,2014/05/01 14:00:00.000
51444, 5, 2014, 7, 19,2014/05/03 19:00:00.000
51445, 5, 2014, 6, 16,2014/05/09 16:00:00.000
51446, 5, 2014, 6, 13,2014/05/09 13:00:00.000
51448, 5, 2014, 3, 13,2014/05/13 13:00:00.000
51449, 5, 2014, 3, 15,2014/05/13 15:00:00.000
51517, 6, 2014, 7, 11,2014/06/07 11:00:00.000
51531, 6, 2014, 7, 14,2014/06/07 14:00:00.000
51532, 6, 2014, 7, 13,2014/06/07 13:00:00.000
51533, 6, 2014, 4, 15,2014/06/11 15:00:00.000
51534, 6, 2014, 6, 10,2014/06/13 10:00:00.000
51535, 5, 2014, 7, 17,2014/05/31 17:00:00.000
51536, 6, 2014, 6, 16,2014/06/06 16:00:00.000
51537, 6, 2014, 1, 13,2014/06/08 13:00:00.000
51567, 6, 2014, 3, 18,2014/06/17 18:00:00.000
51568, 6, 2014, 5, 13,2014/06/19 13:00:00.000
51596, 6, 2014, 2, 21,2014/06/30 21:00:00.000
51597, 7, 2014, 5, 17,2014/07/03 17:00:00.000
51653, 6, 2014, 5, 19,2014/06/19 19:00:00.000
51653, 6, 2014, 5, 19,2014/06/19 19:00:00.000
51654, 6, 2014, 2, 21,2014/06/30 21:00:00.000
51655, 7, 2014, 7, 12,2014/07/05 12:00:00.000
51656, 7, 2014, 7, 14,2014/07/05 14:00:00.000
51671, 7, 2014, 5, 15,2014/07/10 15:00:00.000
51672, 7, 2014, 6, 18,2014/07/04 18:00:00.000
51673, 6, 2014, 2, 13,2014/06/23 13:00:00.000
51674, 6, 2014, 2, 15,2014/06/30 15:00:00.000
51675, 7, 2014, 7, 14,2014/07/05 14:00:00.000
51676, 7, 2014, 6, 13,2014/07/11 13:00:00.000
51716, 7, 2014, 4, 15,2014/07/16 15:00:00.000
51720, 7, 2014, 7, 20,2014/07/12 20:00:00.000
51731, 6, 2014, 6, 14,2014/06/27 14:00:00.000
51751, 7, 2014, 6, 11,2014/07/25 11:00:00.000
51752, 7, 2014, 7, 18,2014/07/19 18:00:00.000
51753, 7, 2014, 1, 19,2014/07/06 19:00:00.000
51754, 7, 2014, 7, 18,2014/07/05 18:00:00.000
51755, 7, 2014, 7, 13,2014/07/12 13:00:00.000
51756, 7, 2014, 2, 12,2014/07/07 12:00:00.000
51771, 12, 2011, 5, 12,2011/12/01 12:00:00.000
51774, 9, 2011, 3, 23,2011/09/06 23:00:00.000
51775, 11, 2011, 7, 14,2011/11/19 14:00:00.000
51776, 11, 2011, 1, 13,2011/11/27 13:00:00.000
51777, 12, 2011, 6, 20,2011/12/23 20:00:00.000
51991, 7, 2014, 2, 17,2014/07/28 17:00:00.000
52231, 9, 2014, 7, 21,2014/09/13 21:00:00.000
52240, 5, 2012, 6, 20,2012/05/25 20:00:00.000
52241, 1, 2012, 7, 20,2012/01/21 20:00:00.000
52262, 8, 2014, 1, 9,2014/08/03 09:00:00.000
52263, 8, 2014, 3, 18,2014/08/05 18:00:00.000
52264, 8, 2014, 2, 20,2014/08/11 20:00:00.000
52265, 8, 2014, 4, 13,2014/08/13 13:00:00.000
52271, 8, 2014, 7, 13,2014/08/23 13:00:00.000
52273, 8, 2014, 7, 17,2014/08/23 17:00:00.000
52274, 8, 2014, 4, 9,2014/08/27 09:00:00.000
52275, 8, 2014, 5, 14,2014/08/28 14:00:00.000
52276, 8, 2014, 7, 13,2014/08/30 13:00:00.000
52277, 8, 2014, 7, 16,2014/08/30 16:00:00.000
52278, 8, 2014, 1, 19,2014/08/31 19:00:00.000
52279, 9, 2014, 1, 14,2014/09/07 14:00:00.000
52280, 9, 2014, 4, 16,2014/09/10 16:00:00.000
52281, 9, 2014, 6, 19,2014/09/12 19:00:00.000
52282, 9, 2014, 2, 18,2014/09/15 18:00:00.000
52283, 7, 2014, 5, 13,2014/07/24 13:00:00.000
52284, 8, 2014, 6, 14,2014/08/22 14:00:00.000
52285, 8, 2014, 7, 15,2014/08/23 15:00:00.000
52286, 8, 2014, 2, 11,2014/08/11 11:00:00.000
52287, 8, 2014, 7, 11,2014/08/16 11:00:00.000
52288, 8, 2014, 7, 19,2014/08/16 19:00:00.000
52288, 8, 2014, 7, 19,2014/08/16 19:00:00.000
52289, 8, 2014, 1, 15,2014/08/17 15:00:00.000
52290, 8, 2014, 3, 17,2014/08/19 17:00:00.000
52291, 8, 2014, 3, 8,2014/08/19 08:00:00.000
52292, 8, 2014, 4, 16,2014/08/20 16:00:00.000
52293, 8, 2014, 4, 18,2014/08/20 18:00:00.000
52295, 9, 2014, 2, 12,2014/09/01 12:00:00.000
52340, 9, 2014, 7, 15,2014/09/20 15:00:00.000
52341, 9, 2014, 1, 19,2014/09/21 19:00:00.000
52342, 9, 2014, 2, 17,2014/09/22 17:00:00.000
52471, 2, 2012, 4, 13,2012/02/15 13:00:00.000
52531, 9, 2014, 6, 16,2014/09/19 16:00:00.000
52532, 9, 2014, 1, 19,2014/09/21 19:00:00.000
52533, 9, 2014, 3, 17,2014/09/23 17:00:00.000
52536, 9, 2014, 1, 17,2014/09/28 17:00:00.000
52537, 9, 2014, 2, 19,2014/09/29 19:00:00.000
52538, 10, 2014, 4, 14,2014/10/01 14:00:00.000
52539, 7, 2014, 1, 19,2014/07/20 19:00:00.000
52539, 7, 2014, 1, 19,2014/07/20 19:00:00.000
52551, 9, 2014, 3, 12,2014/09/16 12:00:00.000
52552, 9, 2014, 2, 16,2014/09/22 16:00:00.000
52553, 9, 2014, 3, 20,2014/09/23 20:00:00.000
52554, 9, 2014, 3, 11,2014/09/30 11:00:00.000
52596, 9, 2014, 5, 23,2014/09/25 23:00:00.000
52631, 8, 2014, 1, 14,2014/08/31 14:00:00.000
52632, 10, 2014, 1, 12,2014/10/05 12:00:00.000
52633, 10, 2014, 4, 12,2014/10/08 12:00:00.000
52634, 10, 2014, 5, 11,2014/10/09 11:00:00.000
52635, 10, 2014, 6, 18,2014/10/10 18:00:00.000
52636, 10, 2014, 7, 16,2014/10/11 16:00:00.000
52637, 10, 2014, 5, 20,2014/10/16 20:00:00.000
52638, 10, 2014, 6, 20,2014/10/17 20:00:00.000
52639, 10, 2014, 1, 19,2014/10/19 20:00:00.000
52640, 10, 2014, 4, 14,2014/10/22 14:00:00.000
52651, 10, 2014, 1, 17,2014/10/26 17:00:00.000
52652, 10, 2014, 2, 16,2014/10/27 16:00:00.000
52653, 10, 2014, 3, 13,2014/10/28 13:00:00.000
52654, 11, 2014, 7, 13,2014/11/01 13:00:00.000
52671, 11, 2014, 2, 17,2014/11/17 17:00:00.000
52672, 10, 2014, 4, 13,2014/10/22 13:00:00.000
52673, 11, 2014, 7, 20,2014/11/08 20:00:00.000
52674, 9, 2014, 3, 19,2014/09/02 19:00:00.000
52675, 11, 2014, 4, 11,2014/11/19 11:00:00.000
52676, 11, 2014, 1, 16,2014/11/30 16:00:00.000
52691, 10, 2014, 6, 15,2014/10/24 15:00:00.000
52692, 11, 2014, 1, 17,2014/11/09 17:00:00.000
52693, 9, 2014, 4, 16,2014/09/24 16:00:00.000
52694, 10, 2014, 5, 16,2014/10/23 16:00:00.000
52695, 10, 2014, 1, 17,2014/10/26 17:00:00.000
52696, 10, 2014, 3, 18,2014/10/28 18:00:00.000
52697, 11, 2014, 2, 17,2014/11/03 17:00:00.000
52698, 11, 2014, 7, 17,2014/11/15 17:00:00.000
52779, 11, 2014, 1, 16,2014/11/30 16:00:00.000
52793, 11, 2014, 7, 13,2014/11/29 13:00:00.000
52811, 8, 2014, 4, 15,2014/08/27 15:00:00.000
52812, 11, 2014, 1, 19,2014/11/30 19:00:00.000
52813, 12, 2014, 7, 21,2014/12/20 21:00:00.000
52814, 1, 2014, 3, 11,2014/01/07 11:00:00.000
52815, 11, 2014, 2, 17,2014/11/10 17:00:00.000
52816, 12, 2014, 3, 14,2014/12/02 14:00:00.000
52817, 12, 2014, 4, 12,2014/12/03 12:00:00.000
52818, 12, 2014, 6, 14,2014/12/05 14:00:00.000
52819, 12, 2014, 7, 10,2014/12/06 10:00:00.000
52831, 12, 2014, 1, 16,2014/12/07 16:00:00.000
52832, 12, 2014, 1, 23,2014/12/14 23:00:00.000
52833, 12, 2014, 3, 17,2014/12/16 17:00:00.000
52834, 12, 2014, 4, 18,2014/12/17 18:00:00.000
52835, 12, 2014, 4, 13,2014/12/17 13:00:00.000
52836, 12, 2014, 5, 19,2014/12/18 19:00:00.000
52837, 12, 2014, 5, 22,2014/12/18 22:00:00.000
52838, 12, 2014, 6, 16,2014/12/19 16:00:00.000
52839, 12, 2014, 3, 20,2014/12/23 20:00:00.000
52840, 12, 2014, 1, 14,2014/12/07 14:00:00.000
52843, 12, 2014, 5, 14,2014/12/11 14:00:00.000
52872, 12, 2014, 3, 17,2014/12/23 17:00:00.000
52873, 12, 2014, 7, 13,2014/12/27 13:00:00.000
52874, 12, 2014, 2, 13,2014/12/29 13:00:00.000
52876, 2, 2014, 4, 11,2014/02/19 11:00:00.000
52934, 1, 2014, 6, 21,2014/01/03 21:00:00.000
52935, 1, 2014, 5, 18,2014/01/09 18:00:00.000
52936, 1, 2014, 7, 17,2014/01/04 17:00:00.000
52937, 1, 2014, 3, 20,2014/01/07 20:00:00.000
52938, 1, 2014, 4, 19,2014/01/08 19:00:00.000
52939, 1, 2014, 2, 20,2014/01/06 20:00:00.000
52940, 1, 2014, 7, 10,2014/01/11 10:00:00.000
52941, 1, 2014, 1, 20,2014/01/12 20:00:00.000
52942, 1, 2014, 7, 19,2014/01/18 19:00:00.000
52943, 1, 2014, 2, 11,2014/01/20 11:00:00.000
52943, 1, 2014, 2, 11,2014/01/20 11:00:00.000
52945, 12, 2014, 3, 20,2014/12/30 20:00:00.000
52946, 12, 2014, 3, 8,2014/12/30 08:00:00.000
52947, 12, 2014, 3, 17,2014/12/30 17:00:00.000
52948, 12, 2014, 6, 13,2014/12/26 13:00:00.000
52958, 7, 2013, 7, 17,2013/07/13 17:00:00.000
52967, 4, 2013, 3, 11,2013/04/09 11:00:00.000
52970, 1, 2015, 2, 18,2015/01/19 18:00:00.000
52971, 1, 2015, 7, 20,2015/01/24 20:00:00.000
52972, 2, 2015, 7, 11,2015/02/07 11:00:00.000
52973, 2, 2015, 7, 11,2015/02/07 11:00:00.000
52974, 2, 2015, 2, 19,2015/02/02 19:00:00.000
52975, 1, 2015, 5, 20,2015/01/08 20:00:00.000
52976, 1, 2015, 1, 22,2015/01/04 22:00:00.000
52977, 1, 2015, 2, 12,2015/01/19 12:00:00.000
